student_id,entrance_rank,category,preferred_branch,preferred_state,annual_budget_lakhs,hostel_needed,college_id,college_name,tier,branch_id,branch_code,closing_rank,tuition_fee,avg_placement_lpa,admitted
14581,2847,General,ECE,Tamil Nadu,4.9,0,133,Pioneer Hyderabad University of Engineering,Tier 3,3,ECE,14721,2.42,6.92,1
14582,42491,General,CHE,West Bengal,6.0,1,55,Vanguard Chennai University of Engineering,Tier 3,8,CHE,13361,3.23,5.98,0
14583,14082,General,CE,Telangana,5.4,0,106,Metropolitan Chennai Polytechnic & Tech Campus,Tier 2,7,CE,2047,2.81,8.67,0
14584,25295,ST,ME,Rajasthan,5.58,1,34,Summit Bengaluru Institute of Technology,Tier 3,6,ME,59060,1.87,8.04,1
14585,64702,General,BIOTECH,Kerala,1.54,1,51,Pioneer Indore Polytechnic & Tech Campus,Tier 3,10,BIOTECH,11630,1.88,6.82,0
14586,1997,General,AI_DS,Maharashtra,5.64,0,115,Apex Chandigarh College of Engineering,Tier 3,2,AI_DS,13290,3.2,5.46,1
14587,6579,General,EEE,Kerala,2.0,1,23,Manipal Institute of Technology,Tier 2,5,EEE,2547,3.85,11.5,0
14588,23460,General,CHE,Madhya Pradesh,5.48,0,7,IIT Guwahati,Tier 1,8,CHE,265,2.2,19.5,0
14589,1373,SC,CSE,Gujarat,3.6,1,100,Imperial Bengaluru University of Engineering,Tier 3,1,CSE,51998,1.73,7.94,1
14590,8484,General,CHE,Tamil Nadu,5.83,1,8,BITS Pilani,Tier 1,8,CHE,253,5.5,22.0,0
14591,1506,General,CE,Gujarat,4.6,1,15,IIIT Allahabad,Tier 1,7,CE,206,2.1,20.5,0
14592,13417,OBC,ECE,Tamil Nadu,3.54,0,34,Summit Bengaluru Institute of Technology,Tier 3,3,ECE,25752,1.87,8.04,1
14593,18946,General,CE,Uttarakhand,3.31,1,133,Pioneer Hyderabad University of Engineering,Tier 3,7,CE,11833,2.42,6.92,0
14594,1053,SC,CSE,Odisha,5.42,0,85,Apex Indore Polytechnic & Tech Campus,Tier 3,1,CSE,53972,3.42,7.73,1
14595,5554,ST,AERO,Odisha,1.77,0,134,Vanguard Bhubaneswar College of Engineering,Tier 3,9,AERO,69893,1.73,6.31,1
14596,9316,EWS,AERO,West Bengal,3.61,1,10,NIT Trichy,Tier 1,9,AERO,390,1.8,17.5,0
14597,2944,SC,CE,Punjab,5.7,0,14,MNNIT Allahabad,Tier 1,7,CE,739,1.78,15.2,0
14598,9604,General,AI_DS,Uttarakhand,3.77,0,23,Manipal Institute of Technology,Tier 2,2,AI_DS,2886,3.85,11.5,0
14599,2923,OBC,IT,Delhi,4.63,0,24,Thapar Institute of Engg & Tech,Tier 2,4,IT,5994,4.2,12.0,0
14600,494,General,IT,Uttar Pradesh,5.43,0,58,Pioneer Kochi Institute of Technology,Tier 2,4,IT,3059,2.76,8.15,1
14601,25472,SC,CSE,Kerala,2.9,0,35,Horizon Bhubaneswar University of Engineering,Tier 2,1,CSE,10580,4.23,9.31,0
14602,2508,General,CSE,Kerala,5.16,0,4,IIT Kharagpur,Tier 1,1,CSE,313,2.35,21.5,0
14603,3885,OBC,CSE,Maharashtra,4.06,0,132,National Bengaluru Polytechnic & Tech Campus,Tier 3,1,CSE,25472,1.45,6.27,1
14604,38833,General,BIOTECH,Uttar Pradesh,5.27,0,16,RV College of Engineering,Tier 2,10,BIOTECH,2452,3.2,15.5,0
14605,1670,General,EEE,Delhi,3.34,1,92,Apex Ahmedabad University of Engineering,Tier 2,5,EEE,2658,2.75,7.72,1
14606,3472,General,CHE,Telangana,4.48,0,125,Summit Kochi University of Engineering,Tier 3,8,CHE,13098,2.87,7.12,1
14607,21873,General,BIOTECH,Telangana,4.38,0,96,Metropolitan Lucknow College of Engineering,Tier 3,10,BIOTECH,12040,1.39,6.71,0
14608,31421,OBC,AERO,Assam,4.27,1,129,Global Chennai College of Engineering,Tier 2,9,AERO,5337,4.47,9.66,0
14609,10615,General,IT,Telangana,5.87,1,45,Global Kochi Polytechnic & Tech Campus,Tier 3,4,IT,16114,1.72,6.85,1
14610,12451,General,AI_DS,Delhi,4.12,0,15,IIIT Allahabad,Tier 1,2,AI_DS,280,2.1,20.5,0
14611,32246,General,CSE,Uttarakhand,4.14,1,8,BITS Pilani,Tier 1,1,CSE,313,5.5,22.0,0
14612,8214,General,CSE,Delhi,3.03,0,36,Pioneer Bhubaneswar Institute of Technology,Tier 3,1,CSE,14601,1.76,5.58,1
14613,9219,OBC,AERO,Gujarat,3.67,1,110,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,9,AERO,25074,3.02,5.11,1
14614,33774,SC,ECE,Delhi,5.31,0,120,National Bhubaneswar University of Engineering,Tier 3,3,ECE,51780,2.04,8.14,1
14615,18836,OBC,ME,Karnataka,2.98,1,93,Metropolitan Indore Institute of Technology,Tier 3,6,ME,22551,2.21,4.71,1
14616,2602,OBC,CSE,Assam,2.36,1,104,Summit Jaipur Polytechnic & Tech Campus,Tier 2,1,CSE,5185,3.22,10.0,0
14617,6015,ST,ME,Assam,2.39,0,72,Vanguard Hyderabad Polytechnic & Tech Campus,Tier 2,6,ME,12619,4.33,8.03,1
14618,94861,OBC,CSE,Uttar Pradesh,1.12,1,133,Pioneer Hyderabad University of Engineering,Tier 3,1,CSE,29552,2.42,6.92,0
14619,2376,General,CE,Rajasthan,4.75,1,34,Summit Bengaluru Institute of Technology,Tier 3,7,CE,10080,1.87,8.04,1
14620,2347,OBC,ME,Kerala,2.77,0,90,Global Jaipur University of Engineering,Tier 3,6,ME,19828,1.78,5.27,1
14621,49885,OBC,BIOTECH,Tamil Nadu,1.72,1,18,College of Engineering Pune,Tier 2,10,BIOTECH,4078,1.45,13.2,0
14622,20042,SC,CE,Delhi,4.69,1,6,IIT Roorkee,Tier 1,7,CE,789,2.25,20.0,0
14623,11958,General,ECE,West Bengal,2.02,1,73,Summit Ahmedabad Polytechnic & Tech Campus,Tier 3,3,ECE,16591,2.91,5.54,1
14624,23547,OBC,AERO,West Bengal,2.72,0,92,Apex Ahmedabad University of Engineering,Tier 2,9,AERO,5445,2.75,7.72,0
14625,4472,General,ME,Punjab,3.55,1,48,National Lucknow Institute of Technology,Tier 2,6,ME,2373,3.18,8.49,0
14626,7207,OBC,BIOTECH,Tamil Nadu,3.43,1,17,BMS College of Engineering,Tier 2,10,BIOTECH,4455,2.9,12.8,0
14627,12486,OBC,IT,Telangana,3.41,0,52,Summit Chandigarh College of Engineering,Tier 2,4,IT,6345,2.66,9.88,0
14628,8104,OBC,CE,Punjab,1.2,0,43,Horizon Noida Institute of Technology,Tier 3,7,CE,21105,3.38,6.44,1
14629,27923,SC,AI_DS,Tamil Nadu,3.47,1,99,Zenith Lucknow University of Engineering,Tier 3,2,AI_DS,48528,2.78,8.27,1
14630,15009,General,ECE,Telangana,3.82,1,6,IIT Roorkee,Tier 1,3,ECE,315,2.25,20.0,0
14631,27666,General,CHE,Tamil Nadu,1.18,1,94,Summit Kochi Institute of Technology,Tier 2,8,CHE,2754,4.12,7.84,0
14632,40898,OBC,AERO,Telangana,1.51,0,62,Apex Noida Institute of Technology,Tier 3,9,AERO,24191,3.17,7.77,0
14633,8581,General,AI_DS,Uttar Pradesh,4.56,0,106,Metropolitan Chennai Polytechnic & Tech Campus,Tier 2,2,AI_DS,3130,2.81,8.67,0
14634,15195,General,AI_DS,Punjab,2.23,0,106,Metropolitan Chennai Polytechnic & Tech Campus,Tier 2,2,AI_DS,3130,2.81,8.67,0
14635,7707,SC,IT,Madhya Pradesh,3.1,1,116,Summit Noida University of Engineering,Tier 2,4,IT,11502,3.43,9.69,0
14636,36263,OBC,ECE,Maharashtra,5.71,1,116,Summit Noida University of Engineering,Tier 2,3,ECE,5592,3.43,9.69,0
14637,30276,OBC,BIOTECH,Tamil Nadu,1.7,1,66,Horizon Lucknow University of Engineering,Tier 3,10,BIOTECH,19769,2.73,5.76,0
14638,3200,SC,ME,Uttarakhand,3.83,1,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,6,ME,43331,1.74,8.04,1
14639,12894,General,AI_DS,Telangana,5.8,0,43,Horizon Noida Institute of Technology,Tier 3,2,AI_DS,14413,3.38,6.44,1
14640,8056,General,BIOTECH,Kerala,2.86,1,100,Imperial Bengaluru University of Engineering,Tier 3,10,BIOTECH,11011,1.73,7.94,1
14641,19156,General,BIOTECH,West Bengal,2.25,0,117,Imperial Noida University of Engineering,Tier 3,10,BIOTECH,12775,1.66,6.43,0
14642,6214,SC,CHE,Delhi,4.19,0,126,National Noida University of Engineering,Tier 3,8,CHE,48357,3.39,4.9,1
14643,5461,General,CSE,Delhi,1.13,0,100,Imperial Bengaluru University of Engineering,Tier 3,1,CSE,15402,1.73,7.94,0
14644,4699,SC,ME,West Bengal,2.43,1,93,Metropolitan Indore Institute of Technology,Tier 3,6,ME,38144,2.21,4.71,1
14645,43009,OBC,CE,Tamil Nadu,4.51,0,44,Summit Hyderabad College of Engineering,Tier 3,7,CE,20757,2.6,8.22,0
14646,3069,General,AI_DS,Assam,1.39,1,114,Summit Pune College of Engineering,Tier 3,2,AI_DS,13857,1.31,5.67,1
14647,3395,General,ECE,Gujarat,4.19,0,115,Apex Chandigarh College of Engineering,Tier 3,3,ECE,16456,3.2,5.46,1
14648,1766,General,AI_DS,Odisha,5.59,1,50,Apex Chennai Polytechnic & Tech Campus,Tier 3,2,AI_DS,13734,3.19,5.16,1
14649,96927,OBC,BIOTECH,Uttarakhand,5.46,1,116,Summit Noida University of Engineering,Tier 2,10,BIOTECH,4120,3.43,9.69,0
14650,10304,General,ECE,Punjab,3.74,1,32,Horizon Pune College of Engineering,Tier 2,3,ECE,3145,3.93,9.18,0
14651,2682,General,CHE,Madhya Pradesh,1.31,1,1,IIT Bombay,Tier 1,8,CHE,255,2.5,24.5,0
14652,812,SC,AI_DS,Kerala,5.0,1,61,Apex Chennai College of Engineering,Tier 3,2,AI_DS,52461,2.89,8.22,1
14653,30103,General,EEE,Gujarat,5.59,1,61,Apex Chennai College of Engineering,Tier 3,5,EEE,13886,2.89,8.22,0
14654,11916,EWS,ECE,Uttarakhand,5.23,0,16,RV College of Engineering,Tier 2,3,ECE,4715,3.2,15.5,0
14655,4534,OBC,CHE,Rajasthan,1.68,0,129,Global Chennai College of Engineering,Tier 2,8,CHE,4753,4.47,9.66,1
14656,9703,EWS,ME,Gujarat,5.39,1,128,National Bengaluru University of Engineering,Tier 3,6,ME,15237,3.01,7.82,1
14657,3806,General,CHE,Madhya Pradesh,5.26,1,129,Global Chennai College of Engineering,Tier 2,8,CHE,2493,4.47,9.66,0
14658,2867,General,ECE,Punjab,5.22,1,68,Pioneer Chandigarh Polytechnic & Tech Campus,Tier 2,3,ECE,3207,2.92,9.93,1
14659,2542,ST,AERO,Gujarat,2.08,0,133,Pioneer Hyderabad University of Engineering,Tier 3,9,AERO,79358,2.42,6.92,1
14660,2490,OBC,CSE,Madhya Pradesh,5.11,1,2,IIT Delhi,Tier 1,1,CSE,583,2.45,25.0,0
14661,20330,EWS,CSE,West Bengal,4.02,1,58,Pioneer Kochi Institute of Technology,Tier 2,1,CSE,4595,2.76,8.15,0
14662,19885,EWS,CE,Gujarat,5.6,1,2,IIT Delhi,Tier 1,7,CE,312,2.45,25.0,0
14663,46346,SC,AI_DS,Rajasthan,4.18,0,13,MNIT Jaipur,Tier 1,2,AI_DS,1025,1.7,14.0,0
14664,2923,General,CSE,Assam,1.61,0,35,Horizon Bhubaneswar University of Engineering,Tier 2,1,CSE,3007,4.23,9.31,0
14665,8180,OBC,ME,Punjab,1.68,1,69,Summit Jaipur College of Engineering,Tier 2,6,ME,4263,3.83,7.87,0
14666,6796,SC,BIOTECH,Maharashtra,2.12,0,100,Imperial Bengaluru University of Engineering,Tier 3,10,BIOTECH,39974,1.73,7.94,1
14667,21267,General,EEE,Kerala,4.13,1,70,Apex Chennai Institute of Technology,Tier 2,5,EEE,2784,3.45,7.79,0
14668,8143,General,CHE,Odisha,1.27,1,115,Apex Chandigarh College of Engineering,Tier 3,8,CHE,12924,3.2,5.46,1
14669,6451,General,CHE,West Bengal,5.43,0,100,Imperial Bengaluru University of Engineering,Tier 3,8,CHE,11817,1.73,7.94,1
14670,26969,OBC,IT,Gujarat,2.06,1,70,Apex Chennai Institute of Technology,Tier 2,4,IT,5505,3.45,7.79,0
14671,2080,General,ECE,Delhi,2.39,0,45,Global Kochi Polytechnic & Tech Campus,Tier 3,3,ECE,16835,1.72,6.85,1
14672,13223,General,IT,West Bengal,1.03,1,124,Summit Pune University of Engineering,Tier 3,4,IT,16848,1.3,8.48,1
14673,6951,SC,AERO,Odisha,3.21,0,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,9,AERO,51772,1.48,6.32,1
14674,4433,General,CHE,Tamil Nadu,5.6,0,95,Zenith Chandigarh College of Engineering,Tier 3,8,CHE,12513,2.22,8.46,1
14675,18314,General,AI_DS,Rajasthan,4.42,0,108,Global Kochi University of Engineering,Tier 2,2,AI_DS,2909,3.1,11.5,0
14676,53726,OBC,EEE,Maharashtra,4.66,0,89,Metropolitan Bengaluru University of Engineering,Tier 3,5,EEE,25463,1.76,5.98,0
14677,10081,OBC,CHE,Telangana,1.91,0,30,Kalinga Institute of Industrial Tech,Tier 2,8,CHE,4606,3.5,8.2,0
14678,4499,OBC,ECE,Gujarat,5.31,1,74,Summit Jaipur College of Engineering,Tier 3,3,ECE,29239,2.84,5.84,1
14679,8638,SC,ECE,Telangana,3.75,0,87,Global Kochi Institute of Technology,Tier 3,3,ECE,51390,1.62,7.69,1
14680,15972,General,CSE,Telangana,3.05,0,119,Horizon Noida University of Engineering,Tier 3,1,CSE,15001,2.63,7.38,0
14681,5285,SC,CHE,Gujarat,1.02,1,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,8,CHE,9698,3.8,10.81,1
14682,17261,SC,ME,Uttar Pradesh,2.36,0,21,VIT Vellore,Tier 2,6,ME,9002,2.45,9.8,0
14683,11099,SC,CHE,Uttar Pradesh,2.38,1,12,VNIT Nagpur,Tier 1,8,CHE,860,1.75,13.5,0
14684,2357,General,AI_DS,Gujarat,3.38,0,86,Zenith Lucknow University of Engineering,Tier 3,2,AI_DS,13400,3.11,8.03,1
14685,12764,SC,EEE,Telangana,3.55,0,119,Horizon Noida University of Engineering,Tier 3,5,EEE,45374,2.63,7.38,1
14686,4111,OBC,BIOTECH,Odisha,5.79,1,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,10,BIOTECH,21953,3.22,8.3,1
14687,7660,General,IT,Telangana,3.28,1,76,National Lucknow Polytechnic & Tech Campus,Tier 3,4,IT,17661,2.01,7.91,1
14688,24892,General,ECE,Madhya Pradesh,2.05,0,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,3,ECE,16111,1.74,8.04,0
14689,17703,OBC,BIOTECH,Madhya Pradesh,4.8,1,135,Pioneer Bhubaneswar University of Engineering,Tier 3,10,BIOTECH,22425,2.29,4.84,1
14690,10455,General,CHE,Tamil Nadu,3.17,1,129,Global Chennai College of Engineering,Tier 2,8,CHE,2493,4.47,9.66,0
14691,4946,SC,AI_DS,Kerala,1.45,1,1,IIT Bombay,Tier 1,2,AI_DS,932,2.5,24.5,0
14692,15730,SC,CSE,Uttarakhand,4.44,0,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,1,CSE,50142,3.22,8.3,1
14693,2026,SC,CE,West Bengal,5.05,0,38,Imperial Indore Polytechnic & Tech Campus,Tier 3,7,CE,40248,1.77,5.55,1
14694,4283,ST,AERO,Madhya Pradesh,5.65,0,108,Global Kochi University of Engineering,Tier 2,9,AERO,13829,3.1,11.5,1
14695,3188,General,ME,West Bengal,4.21,1,94,Summit Kochi Institute of Technology,Tier 2,6,ME,2366,4.12,7.84,0
14696,14319,General,IT,Gujarat,4.33,0,107,Horizon Indore Polytechnic & Tech Campus,Tier 3,4,IT,16234,3.32,8.02,0
14697,10782,OBC,AI_DS,Kerala,2.34,1,77,Zenith Jaipur College of Engineering,Tier 3,2,AI_DS,27646,2.2,5.84,1
14698,9458,OBC,ME,Karnataka,1.85,1,106,Metropolitan Chennai Polytechnic & Tech Campus,Tier 2,6,ME,4632,2.81,8.67,0
14699,11664,General,CSE,Assam,1.28,1,30,Kalinga Institute of Industrial Tech,Tier 2,1,CSE,3185,3.5,8.2,0
14700,1092,General,CHE,Gujarat,4.75,0,108,Global Kochi University of Engineering,Tier 2,8,CHE,2703,3.1,11.5,1
14701,4434,OBC,CE,Rajasthan,4.07,1,83,Zenith Pune College of Engineering,Tier 2,7,CE,3974,3.1,10.72,1
14702,15823,General,CHE,West Bengal,1.14,1,80,Vanguard Lucknow Institute of Technology,Tier 3,8,CHE,12283,1.36,4.66,0
14703,4013,OBC,IT,Punjab,4.94,0,116,Summit Noida University of Engineering,Tier 2,4,IT,5841,3.43,9.69,1
14704,20363,EWS,IT,West Bengal,2.84,0,92,Apex Ahmedabad University of Engineering,Tier 2,4,IT,4800,2.75,7.72,0
14705,3827,ST,EEE,Tamil Nadu,2.01,0,60,Global Bengaluru College of Engineering,Tier 3,5,EEE,68247,2.01,8.0,1
14706,5123,ST,IT,Assam,5.94,1,46,National Bhubaneswar College of Engineering,Tier 2,4,IT,17537,4.22,8.45,1
14707,15906,OBC,ECE,Madhya Pradesh,5.74,0,99,Zenith Lucknow University of Engineering,Tier 3,3,ECE,27378,2.78,8.27,1
14708,31161,EWS,ECE,Telangana,2.82,0,6,IIT Roorkee,Tier 1,3,ECE,404,2.25,20.0,0
14709,14442,OBC,CSE,Delhi,2.87,1,62,Apex Noida Institute of Technology,Tier 3,1,CSE,26345,3.17,7.77,1
14710,2643,SC,CE,Uttar Pradesh,2.15,0,77,Zenith Jaipur College of Engineering,Tier 3,7,CE,38024,2.2,5.84,1
14711,2089,OBC,AERO,Delhi,2.77,0,41,Summit Hyderabad Institute of Technology,Tier 3,9,AERO,28102,2.95,4.93,1
14712,9177,General,ME,Telangana,3.88,1,12,VNIT Nagpur,Tier 1,6,ME,220,1.75,13.5,0
14713,8227,General,EEE,Punjab,2.95,0,24,Thapar Institute of Engg & Tech,Tier 2,5,EEE,2888,4.2,12.0,0
14714,12714,General,CHE,Odisha,5.83,1,51,Pioneer Indore Polytechnic & Tech Campus,Tier 3,8,CHE,13432,1.88,6.82,1
14715,1575,OBC,CSE,Rajasthan,4.18,1,84,Imperial Jaipur University of Engineering,Tier 2,1,CSE,5557,3.18,10.79,1
14716,22016,OBC,CHE,Telangana,2.47,1,65,Imperial Ahmedabad Institute of Technology,Tier 3,8,CHE,24431,1.64,6.24,1
14717,7164,OBC,ME,Tamil Nadu,5.49,1,34,Summit Bengaluru Institute of Technology,Tier 3,6,ME,22837,1.87,8.04,1
14718,2470,OBC,AERO,Maharashtra,5.6,0,48,National Lucknow Institute of Technology,Tier 2,9,AERO,5566,3.18,8.49,1
14719,7475,ST,IT,Punjab,3.54,0,103,National Jaipur Polytechnic & Tech Campus,Tier 2,4,IT,17726,3.15,9.12,1
14720,57389,General,EEE,Uttarakhand,3.17,1,121,Global Jaipur University of Engineering,Tier 3,5,EEE,13616,3.1,7.73,0
14721,939,SC,CHE,Gujarat,4.7,1,129,Global Chennai College of Engineering,Tier 2,8,CHE,8225,4.47,9.66,1
14722,18672,General,ME,Rajasthan,5.99,1,53,Horizon Chandigarh Institute of Technology,Tier 2,6,ME,2227,3.67,11.24,0
14723,29970,EWS,CSE,West Bengal,5.79,1,9,IIIT Hyderabad,Tier 1,1,CSE,439,3.8,31.0,0
14724,4418,General,CE,Gujarat,2.2,1,53,Horizon Chandigarh Institute of Technology,Tier 2,7,CE,2316,3.67,11.24,0
14725,19316,General,CE,Telangana,3.13,1,18,College of Engineering Pune,Tier 2,7,CE,2289,1.45,13.2,0
14726,3644,ST,AI_DS,West Bengal,1.78,0,3,IIT Madras,Tier 1,2,AI_DS,1337,2.3,24.0,0
14727,14392,SC,AI_DS,Tamil Nadu,4.66,0,127,National Ahmedabad Polytechnic & Tech Campus,Tier 3,2,AI_DS,48250,1.48,6.32,1
14728,8918,OBC,AERO,Delhi,5.66,0,71,Imperial Lucknow Polytechnic & Tech Campus,Tier 3,9,AERO,28542,2.71,7.5,1
14729,11549,General,AI_DS,Maharashtra,1.07,0,100,Imperial Bengaluru University of Engineering,Tier 3,2,AI_DS,13334,1.73,7.94,0
14730,20847,ST,IT,West Bengal,3.62,0,79,Horizon Ahmedabad Polytechnic & Tech Campus,Tier 3,4,IT,76701,3.22,8.3,1
14731,9919,General,AI_DS,Delhi,1.21,0,109,Global Ahmedabad Polytechnic & Tech Campus,Tier 3,2,AI_DS,15575,3.2,5.46,1
14732,8787,General,EEE,Punjab,2.59,0,91,Horizon Hyderabad College of Engineering,Tier 3,5,EEE,14531,2.56,6.89,1
14733,7469,SC,EEE,Maharashtra,3.88,0,88,Vanguard Noida Institute of Technology,Tier 3,5,EEE,45151,2.86,7.53,1
14734,6532,General,AI_DS,Odisha,4.6,0,133,Pioneer Hyderabad University of Engineering,Tier 3,2,AI_DS,14121,2.42,6.92,1
14735,33903,General,BIOTECH,Punjab,1.86,1,19,Veermata Jijabai Technological Institute,Tier 2,10,BIOTECH,2299,1.4,14.0,0
14736,2403,General,IT,Delhi,4.64,0,109,Global Ahmedabad Polytechnic & Tech Campus,Tier 3,4,IT,17327,3.2,5.46,1
14737,7231,SC,BIOTECH,Karnataka,2.04,0,35,Horizon Bhubaneswar University of Engineering,Tier 2,10,BIOTECH,7718,4.23,9.31,0
14738,3347,General,ME,Maharashtra,4.73,0,47,Zenith Chandigarh Polytechnic & Tech Campus,Tier 3,6,ME,11905,3.06,4.89,1
14739,60842,EWS,BIOTECH,Karnataka,5.9,0,134,Vanguard Bhubaneswar College of Engineering,Tier 3,10,BIOTECH,17737,1.73,6.31,0
14740,21499,SC,EEE,Gujarat,5.65,0,90,Global Jaipur University of Engineering,Tier 3,5,EEE,47858,1.78,5.27,1
14741,1259,OBC,EEE,Uttarakhand,5.81,1,93,Metropolitan Indore Institute of Technology,Tier 3,5,EEE,23863,2.21,4.71,1
14742,2701,OBC,AI_DS,Assam,2.72,1,52,Summit Chandigarh College of Engineering,Tier 2,2,AI_DS,5239,2.66,9.88,1
14743,16323,General,AERO,Uttarakhand,1.49,0,62,Apex Noida Institute of Technology,Tier 3,9,AERO,14133,3.17,7.77,0
14744,36261,SC,ME,Delhi,5.02,0,119,Horizon Noida University of Engineering,Tier 3,6,ME,44309,2.63,7.38,1
14745,6862,OBC,CE,Uttarakhand,2.37,0,22,SRM Institute of Science and Technology,Tier 2,7,CE,3934,2.6,8.5,0
14746,2828,SC,CHE,Odisha,4.87,1,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,8,CHE,9698,3.8,10.81,1
14747,6450,General,BIOTECH,Karnataka,1.73,0,44,Summit Hyderabad College of Engineering,Tier 3,10,BIOTECH,12087,2.6,8.22,1
14748,22502,General,AI_DS,Kerala,4.01,0,78,Apex Indore Institute of Technology,Tier 3,2,AI_DS,14451,2.72,6.21,0
14749,26280,General,AI_DS,Telangana,2.33,1,121,Global Jaipur University of Engineering,Tier 3,2,AI_DS,14287,3.1,7.73,0
14750,33875,General,BIOTECH,Telangana,2.93,1,131,Global Indore Institute of Technology,Tier 3,10,BIOTECH,12411,3.37,7.63,0
14751,10262,General,IT,Assam,4.56,1,1,IIT Bombay,Tier 1,4,IT,309,2.5,24.5,0
14752,8251,EWS,AI_DS,Maharashtra,5.75,0,51,Pioneer Indore Polytechnic & Tech Campus,Tier 3,2,AI_DS,20392,1.88,6.82,1
14753,2763,SC,ME,Punjab,3.03,0,46,National Bhubaneswar College of Engineering,Tier 2,6,ME,8875,4.22,8.45,1
14754,9617,General,CE,Karnataka,5.67,0,101,Zenith Noida Institute of Technology,Tier 3,7,CE,11904,2.7,5.23,1
14755,17634,SC,CSE,Tamil Nadu,5.32,0,37,National Ahmedabad College of Engineering,Tier 2,1,CSE,11342,3.3,11.15,0
14756,1301,General,ECE,Odisha,4.83,1,123,Pioneer Bhubaneswar Polytechnic & Tech Campus,Tier 3,3,ECE,16111,1.74,8.04,1
14757,7271,General,EEE,Kerala,5.56,0,9,IIIT Hyderabad,Tier 1,5,EEE,266,3.8,31.0,0
14758,7616,SC,EEE,Maharashtra,3.62,1,41,Summit Hyderabad Institute of Technology,Tier 3,5,EEE,45383,2.95,4.93,1
14759,6372,General,BIOTECH,Maharashtra,5.52,0,30,Kalinga Institute of Industrial Tech,Tier 2,10,BIOTECH,2365,3.5,8.2,0
14760,8192,OBC,CE,Gujarat,3.14,0,135,Pioneer Bhubaneswar University of Engineering,Tier 3,7,CE,19190,2.29,4.84,1
14761,2438,General,ME,Gujarat,2.24,1,134,Vanguard Bhubaneswar College of Engineering,Tier 3,6,ME,10990,1.73,6.31,1
14762,784,OBC,CE,Rajasthan,2.18,1,98,Horizon Chandigarh Polytechnic & Tech Campus,Tier 2,7,CE,3875,3.8,10.81,1
14763,18735,EWS,CE,Odisha,5.31,1,4,IIT Kharagpur,Tier 1,7,CE,286,2.35,21.5,0
14764,10881,OBC,AERO,Delhi,1.59,1,76,National Lucknow Polytechnic & Tech Campus,Tier 3,9,AERO,25163,2.01,7.91,1
14765,19739,General,AI_DS,Punjab,4.72,0,69,Summit Jaipur College of Engineering,Tier 2,2,AI_DS,2705,3.83,7.87,0
14766,6416,General,CE,West Bengal,2.35,1,3,IIT Madras,Tier 1,7,CE,218,2.3,24.0,0
14767,9273,OBC,ME,Kerala,4.7,1,21,VIT Vellore,Tier 2,6,ME,4477,2.45,9.8,0
14768,39858,General,ME,Uttarakhand,4.35,0,92,Apex Ahmedabad University of Engineering,Tier 2,6,ME,2184,2.75,7.72,0
14769,1150,OBC,AI_DS,Madhya Pradesh,3.79,1,5,IIT Kanpur,Tier 1,2,AI_DS,492,2.4,23.0,0
14770,1824,SC,IT,Punjab,3.13,1,19,Veermata Jijabai Technological Institute,Tier 2,4,IT,11943,1.4,14.0,1
14771,6043,General,AERO,Uttar Pradesh,4.66,0,87,Global Kochi Institute of Technology,Tier 3,9,AERO,14741,1.62,7.69,1
14772,11579,General,IT,Uttarakhand,3.15,1,95,Zenith Chandigarh College of Engineering,Tier 3,4,IT,17299,2.22,8.46,1
14773,63285,OBC,EEE,Kerala,1.63,0,78,Apex Indore Institute of Technology,Tier 3,5,EEE,23636,2.72,6.21,0
14774,8411,General,ME,Karnataka,3.3,0,53,Horizon Chandigarh Institute of Technology,Tier 2,6,ME,2227,3.67,11.24,0
14775,5226,SC,AI_DS,Tamil Nadu,2.41,1,42,Apex Chennai University of Engineering,Tier 3,2,AI_DS,46781,2.99,4.5,1
14776,32220,General,ECE,Tamil Nadu,2.72,1,72,Vanguard Hyderabad Polytechnic & Tech Campus,Tier 2,3,ECE,3039,4.33,8.03,0
14777,1633,ST,CE,Maharashtra,4.31,1,126,National Noida University of Engineering,Tier 3,7,CE,50507,3.39,4.9,1
14778,30379,EWS,IT,Madhya Pradesh,2.4,1,28,PES University,Tier 2,4,IT,4726,4.5,11.8,0
14779,9656,General,CE,Gujarat,5.28,0,20,PSG College of Technology,Tier 2,7,CE,2096,1.65,12.5,0
14780,9954,SC,CHE,Tamil Nadu,4.73,0,94,Summit Kochi Institute of Technology,Tier 2,8,CHE,8267,4.12,7.84,0
14781,1296,OBC,CSE,Odisha,5.83,0,35,Horizon Bhubaneswar University of Engineering,Tier 2,1,CSE,5081,4.23,9.31,1
14782,1119,General,AERO,Punjab,1.68,0,122,Apex Pune College of Engineering,Tier 3,9,AERO,13518,3.05,7.66,1
14783,10320,General,ME,Tamil Nadu,5.3,1,48,National Lucknow Institute of Technology,Tier 2,6,ME,2373,3.18,8.49,0
